Index,atemp,casual,casuallag1,casuallag24,count,countlag1,countlag24,date,datetime,day,holiday,hour,humidity,month,registered,registeredlag1,registeredlag24,season,temp,weather,weekday,windspeed,wknum,workingday,year
41185_6,25.76,4,2,6,177,34,172,10/3/2012,10/3/2012 6:00,3,0,6,94,10,173,32,166,4,24.6,2,3,8.9981,40,1,2012
41185_7,25.76,11,4,16,515,177,545,10/3/2012,10/3/2012 7:00,3,0,7,94,10,504,173,529,4,24.6,2,3,12.998,40,1,2012
41185_8,28.03,28,11,39,809,515,797,10/3/2012,10/3/2012 8:00,3,0,8,88,10,781,504,758,4,25.42,2,3,7.0015,40,1,2012
41185_9,28.79,30,28,26,362,809,362,10/3/2012,10/3/2012 9:00,3,0,9,83,10,332,781,336,4,25.42,2,3,12.998,40,1,2012
41185_10,30.305,29,30,23,175,362,192,10/3/2012,10/3/2012 10:00,3,0,10,78,10,146,332,169,4,27.06,1,3,11.0014,40,1,2012
41185_11,30.305,52,29,44,230,175,247,10/3/2012,10/3/2012 11:00,3,0,11,78,10,178,146,203,4,27.06,1,3,11.0014,40,1,2012
41185_12,32.575,69,52,53,358,230,313,10/3/2012,10/3/2012 12:00,3,0,12,70,10,289,178,260,4,28.7,2,3,7.0015,40,1,2012
41185_13,33.335,55,69,55,279,358,289,10/3/2012,10/3/2012 13:00,3,0,13,74,10,224,289,234,4,28.7,2,3,7.0015,40,1,2012
41185_14,34.09,56,55,59,251,279,286,10/3/2012,10/3/2012 14:00,3,0,14,70,10,195,224,227,4,29.52,2,3,11.0014,40,1,2012
41185_15,34.09,59,56,57,319,251,311,10/3/2012,10/3/2012 15:00,3,0,15,62,10,260,195,254,4,29.52,2,3,11.0014,40,1,2012
41185_16,33.335,42,59,69,478,319,466,10/3/2012,10/3/2012 16:00,3,0,16,58,10,436,260,397,4,29.52,2,3,0,40,1,2012
41185_17,32.575,84,42,74,917,478,886,10/3/2012,10/3/2012 17:00,3,0,17,65,10,833,436,812,4,28.7,1,3,0,40,1,2012
41185_18,32.575,54,84,85,810,917,892,10/3/2012,10/3/2012 18:00,3,0,18,65,10,756,833,807,4,28.7,1,3,0,40,1,2012
41185_19,32.575,49,54,72,593,810,611,10/3/2012,10/3/2012 19:00,3,0,19,65,10,544,756,539,4,28.7,1,3,0,40,1,2012
41185_20,32.575,48,49,31,497,593,409,10/3/2012,10/3/2012 20:00,3,0,20,65,10,449,544,378,4,28.7,1,3,0,40,1,2012
41185_21,31.06,14,48,25,209,497,349,10/3/2012,10/3/2012 21:00,3,0,21,74,10,195,449,324,4,27.06,2,3,0,40,1,2012
41185_22,31.06,9,14,31,241,209,229,10/3/2012,10/3/2012 22:00,3,0,22,74,10,232,195,198,4,27.06,1,3,0,40,1,2012
41185_23,30.305,21,9,17,220,241,123,10/3/2012,10/3/2012 23:00,3,0,23,78,10,199,232,106,4,27.06,2,3,0,40,1,2012
41186_0,28.79,11,33,11,76,170,57,10/4/2012,10/4/2012 0:00,4,0,0,89,10,65,137,46,4,26.24,3,4,0,40,1,2012
41186_1,27.275,2,11,6,25,76,28,10/4/2012,10/4/2012 1:00,4,0,1,94,10,23,65,22,4,25.42,2,4,0,40,1,2012
41186_2,28.79,3,2,0,13,25,9,10/4/2012,10/4/2012 2:00,4,0,2,89,10,10,23,9,4,26.24,1,4,0,40,1,2012
41186_3,28.03,5,3,2,11,13,11,10/4/2012,10/4/2012 3:00,4,0,3,88,10,6,10,9,4,25.42,2,4,0,40,1,2012
41186_4,28.79,0,5,0,10,11,6,10/4/2012,10/4/2012 4:00,4,0,4,89,10,10,6,6,4,26.24,2,4,0,40,1,2012
41186_5,28.79,2,0,3,39,10,57,10/4/2012,10/4/2012 5:00,4,0,5,89,10,37,10,54,4,26.24,3,4,7.0015,40,1,2012
41186_6,27.275,1,2,9,133,39,195,10/4/2012,10/4/2012 6:00,4,0,6,94,10,132,37,186,4,25.42,3,4,6.0032,40,1,2012
41186_7,28.79,12,1,22,391,133,571,10/4/2012,10/4/2012 7:00,4,0,7,89,10,379,132,549,4,26.24,2,4,6.0032,40,1,2012
41186_8,28.79,27,12,33,738,391,758,10/4/2012,10/4/2012 8:00,4,0,8,89,10,711,379,725,4,26.24,1,4,0,40,1,2012
41186_9,28.79,40,27,46,359,738,338,10/4/2012,10/4/2012 9:00,4,0,9,89,10,319,711,292,4,26.24,2,4,12.998,40,1,2012
41186_10,30.305,27,40,63,177,359,212,10/4/2012,10/4/2012 10:00,4,0,10,83,10,150,319,149,4,27.06,2,4,8.9981,40,1,2012
41186_11,32.575,38,27,71,214,177,254,10/4/2012,10/4/2012 11:00,4,0,11,70,10,176,150,183,4,28.7,2,4,7.0015,40,1,2012
41186_12,33.335,57,38,57,288,214,297,10/4/2012,10/4/2012 12:00,4,0,12,54,10,231,176,240,4,29.52,2,4,12.998,40,1,2012
41186_13,33.335,63,57,60,294,288,283,10/4/2012,10/4/2012 13:00,4,0,13,58,10,231,231,223,4,29.52,2,4,22.0028,40,1,2012
41186_14,32.575,56,63,60,267,294,274,10/4/2012,10/4/2012 14:00,4,0,14,61,10,211,231,214,4,28.7,1,4,16.9979,40,1,2012
41186_15,33.335,77,56,99,325,267,352,10/4/2012,10/4/2012 15:00,4,0,15,54,10,248,211,253,4,29.52,1,4,19.0012,40,1,2012
41186_16,32.575,86,77,85,497,325,491,10/4/2012,10/4/2012 16:00,4,0,16,54,10,411,248,406,4,28.7,1,4,19.0012,40,1,2012
41186_17,32.575,112,86,97,901,497,884,10/4/2012,10/4/2012 17:00,4,0,17,51,10,789,411,787,4,28.7,1,4,15.0013,40,1,2012
41186_18,31.06,75,112,108,887,901,852,10/4/2012,10/4/2012 18:00,4,0,18,57,10,812,789,744,4,27.06,1,4,7.0015,40,1,2012
41186_19,31.06,67,75,80,534,887,674,10/4/2012,10/4/2012 19:00,4,0,19,57,10,467,812,594,4,27.06,1,4,7.0015,40,1,2012
41186_20,30.305,50,67,55,441,534,463,10/4/2012,10/4/2012 20:00,4,0,20,65,10,391,467,408,4,26.24,1,4,7.0015,40,1,2012
41186_21,30.305,33,50,26,321,441,317,10/4/2012,10/4/2012 21:00,4,0,21,69,10,288,391,291,4,25.42,1,4,0,40,1,2012
41186_22,31.06,29,33,28,232,321,251,10/4/2012,10/4/2012 22:00,4,0,22,47,10,203,288,223,4,26.24,1,4,8.9981,40,1,2012
41186_23,31.06,18,29,33,155,232,170,10/4/2012,10/4/2012 23:00,4,0,23,56,10,137,203,137,4,24.6,1,4,6.0032,40,1,2012
41187_0,26.515,16,27,24,102,195,87,10/5/2012,10/5/2012 0:00,5,0,0,73,10,86,168,63,4,22.96,1,5,0,40,1,2012
41187_1,25.76,3,16,6,46,102,41,10/5/2012,10/5/2012 1:00,5,0,1,68,10,43,86,35,4,22.14,1,5,7.0015,40,1,2012
41187_2,25.76,1,3,7,11,46,30,10/5/2012,10/5/2012 2:00,5,0,2,73,10,10,43,23,4,22.14,1,5,6.0032,40,1,2012
41187_3,25.76,5,1,5,16,11,14,10/5/2012,10/5/2012 3:00,5,0,3,73,10,11,10,9,4,22.14,1,5,0,40,1,2012
41187_4,25.76,0,5,1,11,16,12,10/5/2012,10/5/2012 4:00,5,0,4,77,10,11,11,11,4,22.14,1,5,0,40,1,2012
41187_5,25,0,0,1,41,11,41,10/5/2012,10/5/2012 5:00,5,0,5,77,10,41,11,40,4,21.32,1,5,0,40,1,2012
41187_6,25,4,0,8,137,41,152,10/5/2012,10/5/2012 6:00,5,0,6,83,10,133,41,144,4,21.32,1,5,0,40,1,2012
41187_7,25,11,4,17,428,137,454,10/5/2012,10/5/2012 7:00,5,0,7,83,10,417,133,437,4,21.32,1,5,7.0015,40,1,2012
41187_8,27.275,36,11,51,785,428,766,10/5/2012,10/5/2012 8:00,5,0,8,64,10,749,417,715,4,23.78,1,5,0,40,1,2012
41187_9,30.305,58,36,46,384,785,347,10/5/2012,10/5/2012 9:00,5,0,9,60,10,326,749,301,4,24.6,1,5,6.0032,40,1,2012
41187_10,31.06,68,58,75,260,384,246,10/5/2012,10/5/2012 10:00,5,0,10,54,10,192,326,171,4,27.06,1,5,0,40,1,2012
41187_11,32.575,90,68,84,304,260,280,10/5/2012,10/5/2012 11:00,5,0,11,48,10,214,192,196,4,28.7,1,5,12.998,40,1,2012
41187_12,32.575,161,90,119,468,304,409,10/5/2012,10/5/2012 12:00,5,0,12,42,10,307,214,290,4,29.52,1,5,11.0014,40,1,2012
41187_13,32.575,117,161,107,424,468,408,10/5/2012,10/5/2012 13:00,5,0,13,48,10,307,307,301,4,28.7,1,5,0,40,1,2012
41187_14,32.575,113,117,113,400,424,371,10/5/2012,10/5/2012 14:00,5,0,14,37,10,287,307,258,4,30.34,1,5,15.0013,40,1,2012
41187_15,32.575,150,113,94,470,400,367,10/5/2012,10/5/2012 15:00,5,0,15,39,10,320,287,273,4,29.52,1,5,16.9979,40,1,2012
41187_16,32.575,153,150,109,634,470,563,10/5/2012,10/5/2012 16:00,5,0,16,37,10,481,320,454,4,29.52,1,5,0,40,1,2012
41187_17,31.82,158,153,137,900,634,894,10/5/2012,10/5/2012 17:00,5,0,17,42,10,742,481,757,4,28.7,1,5,11.0014,40,1,2012
41187_18,31.06,106,158,116,761,900,808,10/5/2012,10/5/2012 18:00,5,0,18,57,10,655,742,692,4,26.24,1,5,8.9981,40,1,2012
41187_19,29.545,67,106,83,500,761,579,10/5/2012,10/5/2012 19:00,5,0,19,73,10,433,655,496,4,25.42,1,5,11.0014,40,1,2012
41187_20,28.79,66,67,67,372,500,404,10/5/2012,10/5/2012 20:00,5,0,20,78,10,306,433,337,4,24.6,1,5,8.9981,40,1,2012
41187_21,29.545,47,66,42,267,372,312,10/5/2012,10/5/2012 21:00,5,0,21,69,10,220,306,270,4,24.6,1,5,15.0013,40,1,2012
41187_22,29.545,63,47,40,264,267,229,10/5/2012,10/5/2012 22:00,5,0,22,73,10,201,220,189,4,24.6,1,5,19.0012,40,1,2012
41187_23,27.275,23,63,27,171,264,195,10/5/2012,10/5/2012 23:00,5,0,23,78,10,148,201,168,4,23.78,1,5,15.0013,40,1,2012
41188_0,26.515,37,47,38,191,229,207,10/6/2012,10/6/2012 0:00,6,0,0,83,10,154,182,169,4,22.96,1,6,11.0014,40,0,2012
41188_1,26.515,25,37,8,141,191,109,10/6/2012,10/6/2012 1:00,6,0,1,83,10,116,154,101,4,22.96,1,6,16.9979,40,0,2012
41188_2,26.515,13,25,18,75,141,93,10/6/2012,10/6/2012 2:00,6,0,2,78,10,62,116,75,4,22.96,1,6,12.998,40,0,2012
41188_3,25.76,2,13,6,56,75,37,10/6/2012,10/6/2012 3:00,6,0,3,77,10,54,62,31,4,22.14,1,6,15.0013,40,0,2012
41188_4,25.76,4,2,3,11,56,6,10/6/2012,10/6/2012 4:00,6,0,4,83,10,7,54,3,4,22.14,1,6,16.9979,40,0,2012
41188_5,25.76,2,4,1,10,11,16,10/6/2012,10/6/2012 5:00,6,0,5,83,10,8,7,15,4,22.14,1,6,12.998,40,0,2012
41188_6,25.76,2,2,6,30,10,33,10/6/2012,10/6/2012 6:00,6,0,6,88,10,28,8,27,4,22.14,1,6,16.9979,40,0,2012
41188_7,25.76,13,2,10,84,30,73,10/6/2012,10/6/2012 7:00,6,0,7,83,10,71,28,63,4,22.14,1,6,19.9995,40,0,2012
41188_8,26.515,22,13,43,206,84,212,10/6/2012,10/6/2012 8:00,6,0,8,83,10,184,71,169,4,22.96,1,6,12.998,40,0,2012
41188_9,29.545,130,22,79,395,206,342,10/6/2012,10/6/2012 9:00,6,0,9,73,10,265,184,263,4,24.6,1,6,12.998,40,0,2012
41188_10,30.305,198,130,119,539,395,442,10/6/2012,10/6/2012 10:00,6,0,10,69,10,341,265,323,4,25.42,1,6,19.0012,40,0,2012
41188_11,30.305,258,198,228,647,539,627,10/6/2012,10/6/2012 11:00,6,0,11,65,10,389,341,399,4,26.24,1,6,16.9979,40,0,2012
41188_12,32.575,362,258,287,743,647,706,10/6/2012,10/6/2012 12:00,6,0,12,54,10,381,389,419,4,28.7,1,6,7.0015,40,0,2012
41188_13,31.06,310,362,327,710,743,704,10/6/2012,10/6/2012 13:00,6,0,13,57,10,400,381,377,4,26.24,2,6,35.0008,40,0,2012
41188_14,31.06,269,310,325,576,710,715,10/6/2012,10/6/2012 14:00,6,0,14,56,10,307,400,390,4,24.6,2,6,27.9993,40,0,2012
41188_15,31.06,279,269,312,620,576,654,10/6/2012,10/6/2012 15:00,6,0,15,46,10,341,307,342,4,24.6,1,6,27.9993,40,0,2012
41188_16,31.06,317,279,350,659,620,783,10/6/2012,10/6/2012 16:00,6,0,16,43,10,342,341,433,4,24.6,1,6,35.0008,40,0,2012
41188_17,25.76,268,317,295,610,659,729,10/6/2012,10/6/2012 17:00,6,0,17,49,10,342,342,434,4,22.14,1,6,26.0027,40,0,2012
41188_18,25,183,268,232,495,610,614,10/6/2012,10/6/2012 18:00,6,0,18,48,10,312,342,382,4,21.32,1,6,27.9993,40,0,2012
41188_19,23.485,102,183,169,341,495,478,10/6/2012,10/6/2012 19:00,6,0,19,55,10,239,312,309,4,19.68,1,6,15.0013,40,0,2012
41188_20,23.485,75,102,89,247,341,330,10/6/2012,10/6/2012 20:00,6,0,20,55,10,172,239,241,4,19.68,1,6,16.9979,40,0,2012
41188_21,22.725,78,75,86,215,247,296,10/6/2012,10/6/2012 21:00,6,0,21,59,10,137,172,210,4,18.86,1,6,8.9981,40,0,2012
41188_22,21.97,45,78,82,185,215,279,10/6/2012,10/6/2012 22:00,6,0,22,62,10,140,137,197,4,18.04,1,6,8.9981,40,0,2012
41188_23,21.97,37,45,47,179,185,229,10/6/2012,10/6/2012 23:00,6,0,23,62,10,142,140,182,4,18.04,1,6,8.9981,40,0,2012
41189_0,21.97,28,9,28,127,94,151,10/7/2012,10/7/2012 0:00,7,0,0,62,10,99,85,123,4,18.04,1,7,11.0014,41,0,2012
41189_1,21.97,29,28,35,109,127,117,10/7/2012,10/7/2012 1:00,7,0,1,54,10,80,99,82,4,18.04,1,7,15.0013,41,0,2012
41189_2,21.21,10,29,27,74,109,89,10/7/2012,10/7/2012 2:00,7,0,2,62,10,64,80,62,4,17.22,1,7,8.9981,41,0,2012
41189_3,21.97,5,10,10,22,74,48,10/7/2012,10/7/2012 3:00,7,0,3,62,10,17,64,38,4,18.04,2,7,8.9981,41,0,2012
41189_4,21.97,5,5,2,11,22,8,10/7/2012,10/7/2012 4:00,7,0,4,54,10,6,17,6,4,18.04,2,7,16.9979,41,0,2012
41189_5,21.97,2,5,3,10,11,13,10/7/2012,10/7/2012 5:00,7,0,5,54,10,8,6,10,4,18.04,2,7,8.9981,41,0,2012
41189_6,21.97,4,2,9,23,10,35,10/7/2012,10/7/2012 6:00,7,0,6,54,10,19,8,26,4,18.04,2,7,12.998,41,0,2012
41189_7,21.21,6,4,28,35,23,71,10/7/2012,10/7/2012 7:00,7,0,7,58,10,29,19,43,4,17.22,3,7,11.0014,41,0,2012
41189_8,21.21,11,6,34,62,35,128,10/7/2012,10/7/2012 8:00,7,0,8,67,10,51,29,94,4,17.22,3,7,8.9981,41,0,2012
41189_9,20.455,16,11,70,86,62,296,10/7/2012,10/7/2012 9:00,7,0,9,71,10,70,51,226,4,16.4,3,7,8.9981,41,0,2012
41189_10,21.21,41,16,160,185,86,490,10/7/2012,10/7/2012 10:00,7,0,10,67,10,144,70,330,4,17.22,2,7,12.998,41,0,2012
41189_11,21.21,76,41,183,336,185,559,10/7/2012,10/7/2012 11:00,7,0,11,71,10,260,144,376,4,17.22,2,7,7.0015,41,0,2012
41189_12,21.21,100,76,188,392,336,656,10/7/2012,10/7/2012 12:00,7,0,12,71,10,292,260,468,4,17.22,2,7,0,41,0,2012
41189_13,21.97,80,100,240,320,392,694,10/7/2012,10/7/2012 13:00,7,0,13,72,10,240,292,454,4,18.04,2,7,6.0032,41,0,2012
41189_14,21.97,71,80,225,314,320,635,10/7/2012,10/7/2012 14:00,7,0,14,67,10,243,240,410,4,18.04,2,7,0,41,0,2012
41189_15,21.21,74,71,215,306,314,557,10/7/2012,10/7/2012 15:00,7,0,15,77,10,232,243,342,4,17.22,3,7,8.9981,41,0,2012
41189_16,20.455,87,74,194,333,306,596,10/7/2012,10/7/2012 16:00,7,0,16,82,10,246,232,402,4,16.4,3,7,11.0014,41,0,2012
41189_17,20.455,35,87,177,157,333,570,10/7/2012,10/7/2012 17:00,7,0,17,82,10,122,246,393,4,16.4,3,7,15.0013,41,0,2012
41189_18,20.455,24,35,120,106,157,481,10/7/2012,10/7/2012 18:00,7,0,18,82,10,82,122,361,4,16.4,3,7,12.998,41,0,2012
41189_19,20.455,17,24,91,114,106,403,10/7/2012,10/7/2012 19:00,7,0,19,82,10,97,82,312,4,16.4,2,7,7.0015,41,0,2012
41189_20,20.455,19,17,57,116,114,324,10/7/2012,10/7/2012 20:00,7,0,20,82,10,97,97,267,4,16.4,1,7,8.9981,41,0,2012
41189_21,19.695,22,19,43,113,116,191,10/7/2012,10/7/2012 21:00,7,0,21,87,10,91,97,148,4,15.58,1,7,7.0015,41,0,2012
41189_22,19.695,7,22,18,79,113,127,10/7/2012,10/7/2012 22:00,7,0,22,87,10,72,91,109,4,15.58,1,7,8.9981,41,0,2012
41189_23,17.425,12,7,9,80,79,94,10/7/2012,10/7/2012 23:00,7,0,23,93,10,68,72,85,4,14.76,1,7,8.9981,41,0,2012
41190_0,19.695,7,17,6,51,105,45,10/8/2012,10/8/2012 0:00,8,1,0,76,10,44,88,39,4,15.58,1,1,19.0012,41,0,2012
41190_1,16.665,2,7,5,37,51,18,10/8/2012,10/8/2012 1:00,8,1,1,87,10,35,44,13,4,13.94,1,1,11.0014,41,0,2012
41190_2,16.665,3,2,6,15,37,12,10/8/2012,10/8/2012 2:00,8,1,2,81,10,12,35,6,4,13.94,1,1,12.998,41,0,2012
41190_3,17.425,2,3,1,10,15,7,10/8/2012,10/8/2012 3:00,8,1,3,81,10,8,12,6,4,13.94,1,1,7.0015,41,0,2012
41190_4,16.665,1,2,0,7,10,10,10/8/2012,10/8/2012 4:00,8,1,4,87,10,6,8,10,4,13.12,1,1,8.9981,41,0,2012
41190_5,15.91,2,1,2,19,7,36,10/8/2012,10/8/2012 5:00,8,1,5,76,10,17,6,34,4,13.94,1,1,15.0013,41,0,2012
41190_6,17.425,5,2,8,59,19,155,10/8/2012,10/8/2012 6:00,8,1,6,76,10,54,17,147,4,13.94,1,1,7.0015,41,0,2012
41190_7,16.665,3,5,13,154,59,483,10/8/2012,10/8/2012 7:00,8,1,7,76,10,151,54,470,4,13.94,2,1,11.0014,41,0,2012
41190_8,17.425,23,3,40,397,154,784,10/8/2012,10/8/2012 8:00,8,1,8,71,10,374,151,744,4,14.76,2,1,15.0013,41,0,2012
41190_9,19.695,59,23,26,332,397,340,10/8/2012,10/8/2012 9:00,8,1,9,66,10,273,374,314,4,15.58,2,1,11.0014,41,0,2012
41190_10,19.695,69,59,44,298,332,179,10/8/2012,10/8/2012 10:00,8,1,10,68,10,229,273,135,4,15.58,2,1,8.9981,41,0,2012
41190_11,20.455,72,69,76,308,298,272,10/8/2012,10/8/2012 11:00,8,1,11,62,10,236,229,196,4,16.4,2,1,6.0032,41,0,2012
41190_12,21.21,74,72,61,341,308,323,10/8/2012,10/8/2012 12:00,8,1,12,63,10,267,236,262,4,17.22,2,1,11.0014,41,0,2012
41190_13,21.21,82,74,80,405,341,305,10/8/2012,10/8/2012 13:00,8,1,13,62,10,323,267,225,4,17.22,2,1,12.998,41,0,2012
41190_14,21.21,121,82,51,420,405,244,10/8/2012,10/8/2012 14:00,8,1,14,58,10,299,323,193,4,17.22,2,1,7.0015,41,0,2012
41190_15,21.21,76,121,95,370,420,329,10/8/2012,10/8/2012 15:00,8,1,15,58,10,294,299,234,4,17.22,3,1,12.998,41,0,2012
41190_16,21.21,61,76,51,377,370,459,10/8/2012,10/8/2012 16:00,8,1,16,58,10,316,294,408,4,17.22,3,1,12.998,41,0,2012
41190_17,21.21,81,61,65,497,377,856,10/8/2012,10/8/2012 17:00,8,1,17,66,10,416,316,791,4,17.22,2,1,16.9979,41,0,2012
41190_18,21.21,41,81,42,456,497,613,10/8/2012,10/8/2012 18:00,8,1,18,66,10,415,416,571,4,17.22,2,1,19.0012,41,0,2012
41190_19,20.455,38,41,33,371,456,516,10/8/2012,10/8/2012 19:00,8,1,19,71,10,333,415,483,4,16.4,2,1,16.9979,41,0,2012
41190_20,20.455,20,38,11,227,371,262,10/8/2012,10/8/2012 20:00,8,1,20,71,10,207,333,251,4,16.4,3,1,15.0013,41,0,2012
41190_21,20.455,17,20,13,151,227,218,10/8/2012,10/8/2012 21:00,8,1,21,76,10,134,207,205,4,16.4,2,1,15.0013,41,0,2012
41190_22,20.455,6,17,17,107,151,207,10/8/2012,10/8/2012 22:00,8,1,22,76,10,101,134,190,4,16.4,3,1,16.9979,41,0,2012
41190_23,20.455,9,6,17,69,107,105,10/8/2012,10/8/2012 23:00,8,1,23,71,10,60,101,88,4,16.4,2,1,15.0013,41,0,2012
41191_0,19.695,9,11,1,31,98,31,10/9/2012,10/9/2012 0:00,9,0,0,82,10,22,87,30,4,15.58,2,2,15.0013,41,1,2012
41191_1,17.425,0,9,0,13,31,11,10/9/2012,10/9/2012 1:00,9,0,1,87,10,13,22,11,4,14.76,3,2,15.0013,41,1,2012
41191_2,16.665,2,0,0,7,13,2,10/9/2012,10/9/2012 2:00,9,0,2,87,10,5,13,2,4,14.76,3,2,16.9979,41,1,2012
41191_3,16.665,0,2,1,3,7,5,10/9/2012,10/9/2012 3:00,9,0,3,87,10,3,5,4,4,14.76,3,2,19.0012,41,1,2012
41191_4,17.425,1,0,2,7,3,10,10/9/2012,10/9/2012 4:00,9,0,4,87,10,6,3,8,4,14.76,3,2,11.0014,41,1,2012
41191_5,19.695,0,1,1,19,7,43,10/9/2012,10/9/2012 5:00,9,0,5,82,10,19,6,42,4,15.58,2,2,12.998,41,1,2012
41191_6,19.695,2,0,3,143,19,179,10/9/2012,10/9/2012 6:00,9,0,6,82,10,141,19,176,4,15.58,2,2,16.9979,41,1,2012
41191_7,19.695,5,2,4,362,143,260,10/9/2012,10/9/2012 7:00,9,0,7,83,10,357,141,256,4,15.58,1,2,16.9979,41,1,2012
41191_8,21.21,15,5,6,713,362,134,10/9/2012,10/9/2012 8:00,9,0,8,80,10,698,357,128,4,17.22,2,2,12.998,41,1,2012
41191_9,21.21,37,15,3,382,713,86,10/9/2012,10/9/2012 9:00,9,0,9,77,10,345,698,83,4,17.22,2,2,15.0013,41,1,2012
41191_10,21.97,33,37,3,164,382,45,10/9/2012,10/9/2012 10:00,9,0,10,75,10,131,345,42,4,18.04,2,2,15.0013,41,1,2012
41191_11,23.485,37,33,7,193,164,99,10/9/2012,10/9/2012 11:00,9,0,11,69,10,156,131,92,4,19.68,2,2,12.998,41,1,2012
41191_12,23.485,43,37,6,260,193,104,10/9/2012,10/9/2012 12:00,9,0,12,69,10,217,156,98,4,19.68,2,2,12.998,41,1,2012
41191_13,24.24,54,43,6,238,260,154,10/9/2012,10/9/2012 13:00,9,0,13,67,10,184,217,148,4,20.5,2,2,8.9981,41,1,2012
41191_14,25.76,43,54,16,244,238,163,10/9/2012,10/9/2012 14:00,9,0,14,64,10,201,184,147,4,22.14,2,2,12.998,41,1,2012
41191_15,25,59,43,14,254,244,209,10/9/2012,10/9/2012 15:00,9,0,15,63,10,195,201,195,4,21.32,2,2,11.0014,41,1,2012
41191_16,24.24,70,59,46,424,254,374,10/9/2012,10/9/2012 16:00,9,0,16,72,10,354,195,328,4,20.5,2,2,11.0014,41,1,2012
41191_17,25,73,70,38,806,424,715,10/9/2012,10/9/2012 17:00,9,0,17,68,10,733,354,677,4,21.32,2,2,11.0014,41,1,2012
41191_18,24.24,26,73,48,784,806,687,10/9/2012,10/9/2012 18:00,9,0,18,72,10,758,733,639,4,20.5,2,2,15.0013,41,1,2012
41191_19,24.24,31,26,27,514,784,395,10/9/2012,10/9/2012 19:00,9,0,19,72,10,483,758,368,4,20.5,2,2,11.0014,41,1,2012
41191_20,24.24,30,31,20,360,514,306,10/9/2012,10/9/2012 20:00,9,0,20,72,10,330,483,286,4,20.5,2,2,11.0014,41,1,2012
41191_21,23.485,16,30,24,225,360,289,10/9/2012,10/9/2012 21:00,9,0,21,77,10,209,330,265,4,19.68,2,2,8.9981,41,1,2012
41191_22,23.485,7,16,28,162,225,240,10/9/2012,10/9/2012 22:00,9,0,22,77,10,155,209,212,4,19.68,2,2,6.0032,41,1,2012
41191_23,23.485,8,7,11,84,162,98,10/9/2012,10/9/2012 23:00,9,0,23,77,10,76,155,87,4,19.68,2,2,6.0032,41,1,2012
41192_0,22.725,0,21,5,33,220,52,10/10/2012,10/10/2012 0:00,10,0,0,88,10,33,199,47,4,18.86,2,3,6.0032,41,1,2012
41192_1,22.725,2,0,3,8,33,19,10/10/2012,10/10/2012 1:00,10,0,1,88,10,6,33,16,4,18.86,2,3,0,41,1,2012
41192_2,22.725,2,2,2,8,8,9,10/10/2012,10/10/2012 2:00,10,0,2,88,10,6,6,7,4,18.86,2,3,0,41,1,2012
41192_3,22.725,0,2,0,6,8,7,10/10/2012,10/10/2012 3:00,10,0,3,88,10,6,6,7,4,18.86,2,3,0,41,1,2012
41192_4,22.725,0,0,2,6,6,11,10/10/2012,10/10/2012 4:00,10,0,4,88,10,6,6,9,4,18.86,2,3,7.0015,41,1,2012
41192_5,22.725,2,0,2,40,6,34,10/10/2012,10/10/2012 5:00,10,0,5,88,10,38,6,32,4,18.86,2,3,6.0032,41,1,2012
41192_6,22.725,3,2,4,175,40,177,10/10/2012,10/10/2012 6:00,10,0,6,88,10,172,38,173,4,18.86,2,3,6.0032,41,1,2012
41192_7,22.725,9,3,11,507,175,515,10/10/2012,10/10/2012 7:00,10,0,7,82,10,498,172,504,4,18.86,1,3,7.0015,41,1,2012
41192_8,24.24,33,9,28,839,507,809,10/10/2012,10/10/2012 8:00,10,0,8,77,10,806,498,781,4,20.5,1,3,11.0014,41,1,2012
41192_9,25.76,35,33,30,366,839,362,10/10/2012,10/10/2012 9:00,10,0,9,60,10,331,806,332,4,22.14,1,3,19.0012,41,1,2012
41192_10,26.515,27,35,29,217,366,175,10/10/2012,10/10/2012 10:00,10,0,10,52,10,190,331,146,4,22.96,1,3,19.9995,41,1,2012
41192_11,25.76,53,27,52,291,217,230,10/10/2012,10/10/2012 11:00,10,0,11,52,10,238,190,178,4,22.14,1,3,12.998,41,1,2012
41192_12,25.76,78,53,69,390,291,358,10/10/2012,10/10/2012 12:00,10,0,12,56,10,312,238,289,4,22.14,1,3,15.0013,41,1,2012
41192_13,26.515,60,78,55,297,390,279,10/10/2012,10/10/2012 13:00,10,0,13,49,10,237,312,224,4,22.96,1,3,0,41,1,2012
41192_14,31.06,63,60,56,271,297,251,10/10/2012,10/10/2012 14:00,10,0,14,40,10,208,237,195,4,24.6,1,3,11.0014,41,1,2012
41192_15,31.06,58,63,59,319,271,319,10/10/2012,10/10/2012 15:00,10,0,15,40,10,261,208,260,4,24.6,1,3,11.0014,41,1,2012
41192_16,31.06,92,58,42,566,319,478,10/10/2012,10/10/2012 16:00,10,0,16,40,10,474,261,436,4,24.6,1,3,15.0013,41,1,2012
41192_17,27.275,91,92,84,948,566,917,10/10/2012,10/10/2012 17:00,10,0,17,43,10,857,474,833,4,23.78,1,3,15.0013,41,1,2012
41192_18,26.515,57,91,54,844,948,810,10/10/2012,10/10/2012 18:00,10,0,18,49,10,787,857,756,4,22.96,2,3,11.0014,41,1,2012
41192_19,26.515,32,57,49,566,844,593,10/10/2012,10/10/2012 19:00,10,0,19,46,10,534,787,544,4,22.96,2,3,39.0007,41,1,2012
